(233.69, 299.46, 146.68, 90)
(407.76, 380.8, 36.35, 26)
(364.85, 41.2, 301.05, 60)
(63.17, 263.6, 427.87, 85)
(101.66, 482.83, 432.35, 94)
(183.19, 323.44, 5.87, 31)
(397.65, 171.77, 296.7, 69)
(372.34, 193.98, 169.24, 77)
(386.51, 343.67, 261.04, 28)
(495.69, 185.21, 257.64, 35)
(469.49, 207.59, 335.38, 2)
(285.03, 71.25, 158.53, 41)
(482.36, 389.43, 290.21, 36)
(312.88, 42.51, 416.72, 20)
(230.09, 363.36, 47.89, 13)
(5.3, 306.66, 280.05, 10)
(67.84, 90.46, 304.82, 16)
(156.85, 272.87, 469.33, 31)
(316.53, 232.5, 20.79, 13)
(201.65, 131.28, 458.8, 73)
(148.81, 387.81, 492.95, 60)
(209.04, 337.02, 444.37, 74)
(119.78, 321.45, 497.14, 86)
(384.51, 479.71, 262.39, 62)
(388.61, 389.05, 186.93, 16)
(364.33, 100.97, 38.28, 58)
(4.34, 218.58, 307.04, 85)
(320.55, 201.73, 476.99, 8)
